Station Name,mean_duration,std_duration,median_duration,p95_duration,p99_duration,total_duration,n
DANGARI,0.0,0.0,0.0,0.0,0.0,0.0,2
DANGARWA,1.416667,0.514929,1.0,2.0,2.0,17.0,12
DANGIDAHAR,1.666667,0.516398,2.0,2.0,2.0,10.0,6
DANGOAPOSI,8.0,9.223159,5.0,30.0,30.0,128.0,16
DANGTAL,1.0,0.0,1.0,1.0,1.0,6.0,6
DANISHPET,1.125,0.353553,1.0,1.65,1.93,9.0,8
DANIYAWAN BA,1.75,0.452267,2.0,2.0,2.0,21.0,12
DANIYAWAN FL,2.0,0.0,2.0,2.0,2.0,12.0,6
DANKAUR,0.863636,0.467563,1.0,1.0,1.79,19.0,22
DANKUNI JN.,5.20354,48.388524,1.0,1.0,2.0,588.0,113
DANSI PH,1.0,0.0,1.0,1.0,1.0,6.0,6
DANTAN,1.157895,0.374634,1.0,2.0,2.0,22.0,19
DANTE WARA,1.5,0.57735,1.5,2.0,2.0,6.0,4
DANTIA,1.0,0.0,1.0,1.0,1.0,6.0,6
DANTRA,1.0,0.0,1.0,1.0,1.0,2.0,2
DANWAR,1.0,0.0,1.0,1.0,1.0,14.0,14
DAOTUHAJA,5.0,0.0,5.0,5.0,5.0,10.0,2
DAPODI,1.041667,0.201941,1.0,1.0,2.0,50.0,48
DAPPER,1.6,0.516398,2.0,2.0,2.0,16.0,10
DAPSAURA,1.5,0.707107,1.5,1.95,1.99,3.0,2
DARA,1.642857,0.497245,2.0,2.0,2.0,23.0,14
DARAGANJ,1.777778,0.440959,2.0,2.0,2.0,16.0,9
DARASURAM,1.0,0.0,1.0,1.0,1.0,12.0,12
DARAULI,1.25,0.452267,1.0,2.0,2.0,15.0,12
DARAZPUR,1.133333,0.351866,1.0,2.0,2.0,17.0,15
DARBHANGA JN,9.673913,41.917006,5.0,10.0,45.55,890.0,92
DAREKASA,1.230769,0.438529,1.0,2.0,2.0,16.0,13
DARIMETA,1.5,0.707107,1.5,1.95,1.99,3.0,2
DARIYAGANJ,2.0,0.0,2.0,2.0,2.0,4.0,2
DARJEELING,0.0,0.0,0.0,0.0,0.0,0.0,24
DARLIPUT,1.0,0.0,1.0,1.0,1.0,2.0,2
DAROJI,1.1,0.316228,1.0,1.55,1.91,11.0,10
DARRITOLA,2.0,0.0,2.0,2.0,2.0,16.0,8
DARSHANNAGAR,1.0,0.0,1.0,1.0,1.0,4.0,4
DARYABAD,1.384615,0.496139,1.0,2.0,2.0,36.0,26
DARYAOGANJ,1.833333,0.389249,2.0,2.0,2.0,22.0,12
DARYAPUR,1.071429,0.267261,1.0,1.35,1.87,15.0,14
DASAMPATTI,1.0,0.0,1.0,1.0,1.0,8.0,8
DASARA,1.0,0.0,1.0,1.0,1.0,4.0,4
DASHARATHPUR,1.0,0.0,1.0,1.0,1.0,24.0,24
DASHNAGAR,1.0,0.0,1.0,1.0,1.0,95.0,95
DASNA,1.444444,0.527046,1.0,2.0,2.0,13.0,9
DASUA,1.96875,0.176777,2.0,2.0,2.0,63.0,32
DATARDA KALA,2.0,0.0,2.0,2.0,2.0,8.0,4
DATEWAS,1.0,0.0,1.0,1.0,1.0,6.0,6
DATIA,2.0,0.0,2.0,2.0,2.0,80.0,40
DATIVLI,1.0,0.0,1.0,1.0,1.0,16.0,16
DATTAPUKUR,0.830357,0.44293,1.0,1.0,1.0,93.0,112
DAUD KHAN,1.0,0.0,1.0,1.0,1.0,8.0,8
DAUDPUR,1.6875,0.478714,2.0,2.0,2.0,27.0,16
DAULATABAD,1.0,0.0,1.0,1.0,1.0,15.0,15
DAULATPUR HA,1.142857,0.363137,1.0,2.0,2.0,16.0,14
DAULTA,2.0,0.0,2.0,2.0,2.0,12.0,6
DAUN KALAN,1.571429,0.534522,2.0,2.0,2.0,11.0,7
DAUND JN.,9.123188,6.59955,10.0,15.0,20.0,1259.0,138
DAUNDAJ,1.0,0.0,1.0,1.0,1.0,4.0,4
DAURAI,1.0,0.0,1.0,1.0,1.0,4.0,4
DAURALA,1.125,0.341565,1.0,2.0,2.0,18.0,16
DAURAM MADHE,1.714286,0.726273,2.0,2.0,2.0,24.0,14
DAUSA,1.959184,0.199915,2.0,2.0,2.0,96.0,49
DAUSNI,1.4,0.516398,1.0,2.0,2.0,14.0,10
DAVANGERE,2.0,0.467707,2.0,2.0,3.72,130.0,65
DAVOL,1.0,0.0,1.0,1.0,1.0,4.0,4
DAYA BASTI,1.0,0.0,1.0,1.0,1.0,56.0,56
DAYANANDNAGA,1.0,0.0,1.0,1.0,1.0,34.0,34
DEBAGRAM,1.037037,0.19245,1.0,1.0,1.74,28.0,27
DEBARI,1.0,0.0,1.0,1.0,1.0,6.0,6
DEBIPUR,1.0,0.0,1.0,1.0,1.0,62.0,62
DEBRABANDHAU,1.0,0.0,1.0,1.0,1.0,2.0,2
DEEDAR GANJ,1.25,0.5,1.0,1.85,1.97,5.0,4
DEEG,1.0,0.0,1.0,1.0,1.0,6.0,6
DEGANA JN.,3.45,2.102662,3.0,10.0,11.64,207.0,60
DEHRA DUN,71.447368,193.750006,0.0,523.5,719.7,2715.0,38
DEHRI-ON-SON,2.243902,3.736906,2.0,2.0,25.0,184.0,82
DEHU ROAD,1.076923,0.269069,1.0,2.0,2.0,56.0,52
DEKARGAON,0.0,0.0,0.0,0.0,0.0,0.0,12
DELANG,1.181818,0.394771,1.0,2.0,2.0,26.0,22
DELHI CANTT,1.879121,0.327793,2.0,2.0,2.0,171.0,91
DELHI INDRAP,1.0,0.0,1.0,1.0,1.0,10.0,10
DELHI JN.,38.929167,190.57407,0.0,40.25,1234.7,9343.0,240
DELHI-AZADPU,1.0,0.0,1.0,1.0,1.0,19.0,19
DELHI-KISHAN,1.24,0.429959,1.0,2.0,2.0,93.0,75
DELHI-SAFDAR,31.16,133.216515,1.0,22.0,515.2,779.0,25
DELHI-SARAI,47.185185,224.591302,0.0,2.0,1305.0,3822.0,81
DELHI-SHAHDA,1.460784,0.500921,1.0,2.0,2.0,149.0,102
DELVADA,836.25,291.100641,832.5,1145.5,1185.1,3345.0,4
DEMU,1.125,0.353553,1.0,1.65,1.93,9.0,8
DENDULURU,1.111111,0.333333,1.0,1.6,1.92,10.0,9
DEO ROAD,1.0,0.0,1.0,1.0,1.0,10.0,10
DEOBAND,1.809524,0.397437,2.0,2.0,2.0,76.0,42
DEOGAN ROAD,2.0,0.0,2.0,2.0,2.0,8.0,4
DEOGHAR,0.833333,0.389249,1.0,1.0,1.0,10.0,12
DEOJHAR,1.0,0.0,1.0,1.0,1.0,2.0,2
DEORAGRAM,2.0,0.0,2.0,2.0,2.0,8.0,4
DEORAHA BABA,1.0,0.0,1.0,1.0,1.0,8.0,8
DEORAKOT,1.0,0.0,1.0,1.0,1.0,6.0,6
DEORANIAN,2.0,0.0,2.0,2.0,2.0,16.0,8
DEORI,1.533333,0.516398,2.0,2.0,2.0,23.0,15
DEORIA SADAR,2.678161,1.466639,2.0,5.0,5.0,233.0,87
DEOTALA,1.5,0.57735,1.5,2.0,2.0,6.0,4
DEPALSAR,1.166667,0.389249,1.0,2.0,2.0,14.0,12
DEPUR PH,1.666667,0.516398,2.0,2.0,2.0,10.0,6
DERABABA NAN,0.0,0.0,0.0,0.0,0.0,0.0,8
DEROL,1.416667,0.50361,1.0,2.0,2.0,34.0,24
DEROWAN PH,1.0,0.0,1.0,1.0,1.0,6.0,6
DESANG,1.0,0.0,1.0,1.0,1.0,2.0,2
DESARI,1.454545,0.509647,1.0,2.0,2.0,32.0,22
DESHAPRAN PH,1.285714,0.48795,1.0,2.0,2.0,9.0,7
DESHNOKE,1.944444,0.235702,2.0,2.0,2.0,35.0,18
DESUR,1.4,0.516398,1.0,2.0,2.0,14.0,10
DESWAL  HALT,1.0,0.0,1.0,1.0,1.0,4.0,4
DET,1.0,0.0,1.0,1.0,1.0,4.0,4
DETHLI,1.0,0.0,1.0,1.0,1.0,4.0,4
DETROJ,2.0,0.0,2.0,2.0,2.0,8.0,4
DEULA,1.018519,0.136083,1.0,1.0,1.47,55.0,54
DEULTI,1.0,0.0,1.0,1.0,1.0,100.0,100
DEVAKOTTAI R,1.05,0.223607,1.0,1.05,1.81,21.0,20
DEVALGANAUCH,1.0,0.0,1.0,1.0,1.0,9.0,9
DEVAN GONTHI,1.0,0.0,1.0,1.0,1.0,22.0,22
DEVANHALLI,247.333333,383.200035,1.0,767.5,789.5,1484.0,6
DEVANUR,1.0,0.0,1.0,1.0,1.0,16.0,16
DEVARAPALLE,1.25,0.5,1.0,1.85,1.97,5.0,4
DEVARAYI,1.5,0.547723,1.5,2.0,2.0,9.0,6
DEVARGUDDA,1.0,0.0,1.0,1.0,1.0,12.0,12
DEVARKADRE,1.0,0.0,1.0,1.0,1.0,10.0,10
DEVBALODA CH,1.4,0.547723,1.0,2.0,2.0,7.0,5
DEVGADH MADA,1.0,0.0,1.0,1.0,1.0,4.0,4
DEVGAM,2.0,0.0,2.0,2.0,2.0,4.0,2
DEVLALI,1.818182,0.724095,2.0,2.0,3.71,80.0,44
DEVPURA,1.0,0.0,1.0,1.0,1.0,2.0,2
DEVRI P.H,1.0,0.0,1.0,1.0,1.0,5.0,5
DEVTHANA HAL,1.0,0.0,1.0,1.0,1.0,4.0,4
DEWALGAON,1.875,0.353553,2.0,2.0,2.0,15.0,8
DEWAN HAT,1.0,0.0,1.0,1.0,1.0,8.0,8
DEWANGANJ,1.333333,0.516398,1.0,2.0,2.0,8.0,6
DEWAS,2.086957,0.722315,2.0,2.0,3.92,144.0,69
DHABAN,1.875,0.353553,2.0,2.0,2.0,15.0,8
DHABLAN,1.666667,0.516398,2.0,2.0,2.0,10.0,6
DHACHNA,1.0,0.0,1.0,1.0,1.0,8.0,8
DHAIPUKHURI,2.0,0.0,2.0,2.0,2.0,4.0,2
DHAKIA TIWAR,1.0,0.0,1.0,1.0,1.0,8.0,8
DHAKURIA,1.013825,0.203653,1.0,1.0,1.0,220.0,217
DHALAIBI,1.0,0.0,1.0,1.0,1.0,6.0,6
DHALGAON,1.416667,0.514929,1.0,2.0,2.0,17.0,12
DHAMALGAON,2.0,0.0,2.0,2.0,2.0,8.0,4
DHAMANGAON,1.666667,0.525759,2.0,2.0,2.59,70.0,42
DHAMARA GHAT,2.0,0.0,2.0,2.0,2.0,44.0,22
DHAMDHAMIA,1.0,0.0,1.0,1.0,1.0,15.0,15
DHAMNI HALT,1.0,0.0,1.0,1.0,1.0,6.0,6
DHAMORA,1.5,0.57735,1.5,2.0,2.0,6.0,4
DHAMPUR,2.9,2.44734,2.0,5.35,10.67,58.0,20
DHAMTAN SAHI,1.0,0.0,1.0,1.0,1.0,8.0,8
DHAMTARI,0.0,0.0,0.0,0.0,0.0,0.0,6
DHAMUA,1.0,0.0,1.0,1.0,1.0,54.0,54
DHANA KHERLI,1.0,0.0,1.0,1.0,1.0,8.0,8
DHANA LADANP,1.0,0.0,1.0,1.0,1.0,7.0,7
DHANAKWADA,2.0,0.0,2.0,2.0,2.0,4.0,2
DHANAKYA,1.0,0.0,1.0,1.0,1.0,5.0,5
DHANAPUR-ORI,1.0,0.0,1.0,1.0,1.0,2.0,2
DHANARI,1.666667,0.516398,2.0,2.0,2.0,10.0,6
DHANAURI,141.8,327.983994,1.0,994.0,1079.2,3545.0,25
DHANBAD JN.,11.441441,68.112565,5.0,10.0,47.0,1270.0,111
DHANDARI KAL,1.642857,0.497245,2.0,2.0,2.0,23.0,14
DHANDHUKA,1.5,0.527046,1.5,2.0,2.0,15.0,10
DHANERA,120.75,408.527984,3.0,639.75,1262.35,1449.0,12
DHANETA,1.5,0.57735,1.5,2.0,2.0,6.0,4
DHANG,2.0,0.0,2.0,2.0,2.0,16.0,8
DHANGARIA PH,1.0,0.0,1.0,1.0,1.0,9.0,9
DHANIACHHA,1.0,0.0,1.0,1.0,1.0,8.0,8
DHANIOIAKHAL,1.0,0.0,1.0,1.0,1.0,47.0,47
DHANMANDAL,1.076923,0.27735,1.0,1.4,1.88,14.0,13
DHANOLI,1.0,0.0,1.0,1.0,1.0,11.0,11
DHANORA (DEC,1.0,0.0,1.0,1.0,1.0,4.0,4
DHANPURA,1.0,0.0,1.0,1.0,1.0,4.0,4
DHANSIMLA PH,1.0,0.0,1.0,1.0,1.0,9.0,9
DHANSIRI,1.5,0.57735,1.5,2.0,2.0,6.0,4
DHANSU,1.25,0.452267,1.0,2.0,2.0,15.0,12
DHANSURA,1.0,0.0,1.0,1.0,1.0,4.0,4
DHANUVACHAPU,1.071429,0.267261,1.0,1.35,1.87,15.0,14
DHANWAR,1.75,0.5,2.0,2.0,2.0,7.0,4
DHAPARA DHAM,1.0,0.0,1.0,1.0,1.0,11.0,11
DHAPDHAPI,1.0,0.0,1.0,1.0,1.0,56.0,56
DHARAKOH,1.0,0.0,1.0,1.0,1.0,2.0,2
DHARAM KUNDI,1.75,0.5,2.0,2.0,2.0,7.0,4
DHARAMPUR  H,1.166667,0.408248,1.0,1.75,1.95,7.0,6
DHARAMPUR HI,3.2,1.643168,2.0,5.0,5.0,16.0,5
DHARAMTUL,1.833333,1.169045,1.5,3.5,3.9,11.0,6
DHARANGAON,1.9,0.316228,2.0,2.0,2.0,19.0,10
DHARESHWAR,1.0,0.0,1.0,1.0,1.0,4.0,4
DHAREWADA,1.666667,0.516398,2.0,2.0,2.0,10.0,6
DHARHARA,1.0,0.0,1.0,1.0,1.0,34.0,34
DHARI,3.833333,3.600926,3.0,8.75,9.75,23.0,6
DHARIWAL,2.4,1.788854,2.0,2.4,8.48,48.0,20
DHARMABAD,7.648649,39.262094,1.0,2.0,154.32,283.0,37
DHARMADAM HA,1.0,0.0,1.0,1.0,1.0,8.0,8
DHARMANAGAR,2.0,2.148345,2.0,5.0,5.0,28.0,14
DHARMAPURI,1.72,0.936305,2.0,2.0,4.28,43.0,25
DHARMAVARAM,3.978261,1.938495,5.0,5.0,5.9,366.0,92
DHARMINIYA,1.0,0.0,1.0,1.0,1.0,9.0,9
DHARNAODA,1.0,0.0,1.0,1.0,1.0,4.0,4
DHARODI,1.0,0.0,1.0,1.0,1.0,8.0,8
DHARUADIHI,1.0,0.0,1.0,1.0,1.0,12.0,12
DHARUR,1.0,0.0,1.0,1.0,1.0,10.0,10
DHARWAD,1.71875,1.302851,2.0,5.0,5.0,110.0,64
DHASA,1.777778,1.301708,1.0,3.8,4.76,16.0,9
DHASA JN (MG,778.125,461.317504,865.0,1306.0,1345.2,6225.0,8
DHATRI GRAM,1.0,0.0,1.0,1.0,1.0,41.0,41
DHAULIMUHAN,1.0,0.0,1.0,1.0,1.0,10.0,10
DHAULPUR,1.952381,0.582358,2.0,2.0,3.77,82.0,42
DHAUNI,1.0,0.0,1.0,1.0,1.0,12.0,12
DHAURA,2.0,0.0,2.0,2.0,2.0,28.0,14
DHAURMUI JAG,1.0,0.0,1.0,1.0,1.0,6.0,6
DHAURSALAR H,1.0,0.0,1.0,1.0,1.0,7.0,7
DHAVALAS,1.5,0.57735,1.5,2.0,2.0,6.0,4
DHEENA,1.285714,0.468807,1.0,2.0,2.0,18.0,14
DHEKIAJULI R,1.25,0.447214,1.0,2.0,2.0,20.0,16
DHEKWAD,1.4,0.547723,1.0,2.0,2.0,7.0,5
DHEMAJI,1.8,0.421637,2.0,2.0,2.0,18.0,10
DHENGLI PIMP,1.0,0.0,1.0,1.0,1.0,8.0,8
DHENKANAL,2.291667,0.944375,2.0,5.0,5.0,110.0,48
DHIGAWARA,1.0,0.0,1.0,1.0,1.0,6.0,6
DHILWAN,1.777778,0.440959,2.0,2.0,2.0,16.0,9
DHIMSIRI,1.0,0.0,1.0,1.0,1.0,2.0,2
DHINDA,1.0,0.0,1.0,1.0,1.0,5.0,5
DHINDSA,1.0,0.0,1.0,1.0,1.0,7.0,7
DHING,1.0,0.0,1.0,1.0,1.0,2.0,2
DHING BAZAR,1.0,0.0,1.0,1.0,1.0,2.0,2
DHINOJ,1.214286,0.425815,1.0,2.0,2.0,17.0,14
DHIRERA,1.625,0.517549,2.0,2.0,2.0,13.0,8
DHIRGANJ,1.0,0.0,1.0,1.0,1.0,6.0,6
DHIRPUR,1.0,0.0,1.0,1.0,1.0,14.0,14
DHOBHI,2.266667,1.222799,2.0,4.6,5.72,34.0,15
DHODA KHERI,1.0,0.0,1.0,1.0,1.0,14.0,14
DHODHAR,1.222222,0.440959,1.0,2.0,2.0,11.0,9
DHODRAMOHAR,1.0,0.0,1.0,1.0,1.0,4.0,4
DHOKI,1.5,0.57735,1.5,2.0,2.0,6.0,4
DHOLA JN,3.354839,5.913535,1.0,20.0,21.4,104.0,31
DHOLA MAJRA,1.0,0.0,1.0,1.0,1.0,14.0,14
DHOLBAZA,1.0,0.0,1.0,1.0,1.0,10.0,10
DHOLI,1.666667,0.479463,2.0,2.0,2.0,50.0,30
DHOLI (BHAL),1.0,0.0,1.0,1.0,1.0,6.0,6
DHOLIPAL,1.75,0.46291,2.0,2.0,2.0,14.0,8
DHOLKA,1.9,0.316228,2.0,2.0,2.0,19.0,10
DHOLPUR (NG),0.0,0.0,0.0,0.0,0.0,0.0,4
DHONDHA DIH,1.4,0.516398,1.0,2.0,2.0,14.0,10
DHONDI HALT,1.0,0.0,1.0,1.0,1.0,12.0,12
DHONE JN,6.315068,6.796398,5.0,22.0,31.4,461.0,73
DHORAJI,1.0,0.0,1.0,1.0,1.0,4.0,4
DHRANGADHRA,1.571429,0.835711,2.0,2.0,2.0,44.0,28
DHUANKHEDI,1.166667,0.408248,1.0,1.75,1.95,7.0,6
DHUBRI,13.75,21.339099,5.0,49.5,57.9,110.0,8
DHUBULIA,1.04,0.2,1.0,1.0,1.76,26.0,25
DHULE,0.0,0.0,0.0,0.0,0.0,0.0,6
DHULIAN GANG,1.0,0.0,1.0,1.0,1.0,22.0,22
DHULKOT,1.555556,0.527046,2.0,2.0,2.0,14.0,9
DHUPDHARA,1.0,0.0,1.0,1.0,1.0,6.0,6
DHUPGURI,3.4,1.645507,3.5,5.0,5.0,136.0,40
DHURANA,1.0,0.0,1.0,1.0,1.0,6.0,6
DHURANT JWAS,1.5,0.707107,1.5,1.95,1.99,3.0,2
DHURI JN.,8.746032,10.054638,5.0,25.0,41.9,551.0,63
DHURWASIN  H,1.5,0.514496,1.5,2.0,2.0,27.0,18
DHUTRA,1.0,0.0,1.0,1.0,1.0,12.0,12
DHUVA,1.0,0.0,1.0,1.0,1.0,3.0,3
DHUWALA,1.0,0.0,1.0,1.0,1.0,2.0,2
DIAMOND HARB,0.0,0.0,0.0,0.0,0.0,0.0,54
DIARA,1.0,0.0,1.0,1.0,1.0,69.0,69
DIBAI,2.125,1.246423,2.0,3.95,4.79,17.0,8
DIBNAPUR  HA,1.0,0.0,1.0,1.0,1.0,8.0,8
DIBRUGARH,21.290323,111.152806,0.0,10.0,437.0,660.0,31
DIBRUGARH TO,0.0,0.0,0.0,0.0,0.0,0.0,12
DICHPALLI,1.0,0.0,1.0,1.0,1.0,10.0,10
DIDARGANJ RO,2.0,0.0,2.0,2.0,2.0,12.0,6
DIDWANA,2.388889,0.777544,3.0,3.0,3.0,43.0,18
DIGARU,1.363636,0.504525,1.0,2.0,2.0,15.0,11
DIGBOI,2.0,0.0,2.0,2.0,2.0,16.0,8
DIGHA BRIDGE,2.0,0.0,2.0,2.0,2.0,24.0,12
DIGHA FS,47.142857,216.035711,0.0,0.0,792.0,990.0,21
DIGHA GHAT,0.0,0.0,0.0,0.0,0.0,0.0,4
DIGHAL,1.0,0.0,1.0,1.0,1.0,5.0,5
DIGHORI BUZU,1.0,0.0,1.0,1.0,1.0,8.0,8
DIGHWA DUBAU,2.0,0.0,2.0,2.0,2.0,8.0,4
DIGHWARA,1.761905,0.431081,2.0,2.0,2.0,74.0,42
DIGOD,1.0,0.0,1.0,1.0,1.0,4.0,4
DIGSAR,1.333333,0.516398,1.0,2.0,2.0,8.0,6
DIGUVAMETTA,1.0,0.0,1.0,1.0,1.0,20.0,20
DIHAKHO,1.0,0.0,1.0,1.0,1.0,2.0,2
DIJAOBRA,1.0,0.0,1.0,1.0,1.0,2.0,2
DIKOM,1.75,0.5,2.0,2.0,2.0,7.0,4
DILAWARNAGAR,1.416667,0.514929,1.0,2.0,2.0,17.0,12
DILDARNAGAR,1.913793,1.096797,2.0,5.0,5.0,111.0,58
DILLIDEWANGA,1.0,0.0,1.0,1.0,1.0,8.0,8
DILMILI,1.5,0.57735,1.5,2.0,2.0,6.0,4
DILWA,1.25,0.5,1.0,1.85,1.97,5.0,4
DIMAPUR,6.755556,3.736525,7.0,10.0,15.0,304.0,45
DINANAGAR,2.0,0.0,2.0,2.0,2.0,36.0,18
DINDIGUL JN,3.688889,3.593516,2.0,5.0,16.65,332.0,90
DING,1.928571,0.267261,2.0,2.0,2.0,27.0,14
DINGWAI,2.0,0.0,2.0,2.0,2.0,6.0,3
DINHATA,0.75,0.46291,1.0,1.0,1.0,6.0,8
DINHATA COLL,1.0,0.0,1.0,1.0,1.0,8.0,8
DIPA,1.0,0.0,1.0,1.0,1.0,8.0,8
DIPHU,2.139535,0.639248,2.0,2.0,5.0,92.0,43
DIPLANA,1.25,0.5,1.0,1.85,1.97,5.0,4
DIPORE,1.0,0.0,1.0,1.0,1.0,3.0,3
DISA,1.928571,0.267261,2.0,2.0,2.0,27.0,14
DITOKCHERRA,1.0,0.0,1.0,1.0,1.0,2.0,2
DIVA JN,8.290566,80.332326,1.0,1.0,131.6,2197.0,265
DIVINE NAGAR,1.0,0.0,1.0,1.0,1.0,18.0,18
DIVITPALLI H,1.0,0.0,1.0,1.0,1.0,12.0,12
DIWAN KHAVAT,1.0,0.0,1.0,1.0,1.0,4.0,4
DIWANA,1.0,0.0,1.0,1.0,1.0,20.0,20
DIYATRA,2.0,0.0,2.0,2.0,2.0,4.0,2
DIYODAR,2.0,0.0,2.0,2.0,2.0,16.0,8
DIYURI  HALT,1.0,0.0,1.0,1.0,1.0,8.0,8
DOBBSPET,1.0,0.0,1.0,1.0,1.0,12.0,12
DODBALLAPUR,1.125,0.341565,1.0,2.0,2.0,18.0,16
DODBELE,1.045455,0.213201,1.0,1.0,1.79,23.0,22
DODDAGHATTA,1.0,0.0,1.0,1.0,1.0,4.0,4
DODDAMPATTI,1.0,0.0,1.0,1.0,1.0,8.0,8
DODH,1.0,0.0,1.0,1.0,1.0,10.0,10
DODJALA,1.0,0.0,1.0,1.0,1.0,6.0,6
DOHRIGHAT,0.0,0.0,0.0,0.0,0.0,0.0,8
DOHRU,1.5,0.707107,1.5,1.95,1.99,3.0,2
DOIWALA,2.0,0.0,2.0,2.0,2.0,24.0,12
DOKRA HALT,1.05,0.223607,1.0,1.05,1.81,21.0,20
DOKUR,1.0,0.0,1.0,1.0,1.0,2.0,2
DOKWA,1.125,0.353553,1.0,1.65,1.93,9.0,8
DOLKALLU,2.0,0.0,2.0,2.0,2.0,12.0,6
DOMBIVLI,224.089888,426.819307,1.0,1214.3,1342.42,59832.0,267
DOMBIVLI CTL,0.0,,0.0,0.0,0.0,0.0,1
DOMINGARH,2.0,0.0,2.0,2.0,2.0,16.0,8
DOMJUR,1.0,0.0,1.0,1.0,1.0,6.0,6
DOMJUR ROAD,1.0,0.0,1.0,1.0,1.0,6.0,6
DOMOHNI,1.0,0.0,1.0,1.0,1.0,2.0,2
DONAKONDA,1.5,0.511766,1.5,2.0,2.0,33.0,22
DONDAICHA,6.928571,14.188101,2.0,28.35,49.67,97.0,14
DONGAR GARH,29.68,106.339549,2.0,186.0,493.0,1484.0,50
DONGARGAON,1.25,0.5,1.0,1.85,1.97,5.0,4
DONGRIBUZURG,2.0,0.0,2.0,2.0,2.0,16.0,8
DONKINAVALAS,1.7,0.483046,2.0,2.0,2.0,17.0,10
DORAHA,1.333333,0.48795,1.0,2.0,2.0,20.0,15
DORAVARICHAT,1.75,1.752549,1.0,4.6,5.72,14.0,8
DORNAHALLI,1.0,0.0,1.0,1.0,1.0,6.0,6
DORNAKAL JN.,32.404255,207.562841,1.0,10.0,774.1,1523.0,47
DOSAPADU,1.0,0.0,1.0,1.0,1.0,18.0,18
DOSVADA,1.25,0.5,1.0,1.85,1.97,5.0,4
DR SHRI KRIS,2.0,0.0,2.0,2.0,2.0,24.0,12
DRAKSHARAMA,1.0,0.0,1.0,1.0,1.0,2.0,2
DUAN,1.0,0.0,1.0,1.0,1.0,38.0,38
DUBAHA,1.166667,0.389249,1.0,2.0,2.0,14.0,12
DUBIA,1.0,0.0,1.0,1.0,1.0,6.0,6
DUBRAJPUR,1.0,0.0,1.0,1.0,1.0,14.0,14
DUBRIKALAN,2.0,0.0,2.0,2.0,2.0,8.0,4
DUDAHI,2.4,1.837873,2.0,5.65,6.73,24.0,10
DUDH SAGAR,1.0,,1.0,1.0,1.0,1.0,1
DUDHANI,1.388889,0.501631,1.0,2.0,2.0,25.0,18
DUDHAUNDA (H,1.0,0.0,1.0,1.0,1.0,6.0,6
DUDHIA KHURD,2.0,0.0,2.0,2.0,2.0,20.0,10
DUDHINAGAR,1.785714,0.425815,2.0,2.0,2.0,25.0,14
DUDHNOI,8.25,13.687847,1.0,31.5,34.3,66.0,8
DUDHWAKHARA,1.75,0.46291,2.0,2.0,2.0,14.0,8
DUDIA,1.333333,0.5,1.0,2.0,2.0,12.0,9
DUDWA,2.0,0.0,2.0,2.0,2.0,28.0,14
DUDWINDI,1.0,0.0,1.0,1.0,1.0,11.0,11
DUGANPUR,1.0,0.0,1.0,1.0,1.0,4.0,4
DUGDA WASHAR,1.0,0.0,1.0,1.0,1.0,4.0,4
DUGDOL HALT,1.25,0.5,1.0,1.85,1.97,5.0,4
DUGGIRALA,1.0,0.0,1.0,1.0,1.0,21.0,21
DUHAI,1.0,0.0,1.0,1.0,1.0,16.0,16
DUKHERI,1.2,0.414039,1.0,2.0,2.0,18.0,15
DULAKHAPATNA,1.0,0.0,1.0,1.0,1.0,9.0,9
DULARIYA,1.75,0.5,2.0,2.0,2.0,7.0,4
DULIAJAN,2.6,1.264911,2.0,5.0,5.0,26.0,10
DULLABCHERRA,0.0,0.0,0.0,0.0,0.0,0.0,4
DULLAHAPUR,1.642857,0.48795,2.0,2.0,2.0,46.0,28
DULMERA,1.5,0.547723,1.5,2.0,2.0,9.0,6
DULRASAR,1.0,0.0,1.0,1.0,1.0,6.0,6
DUM DUM JN.,1.012959,0.301232,1.0,1.0,2.0,469.0,463
DUM DUMA TOW,2.0,0.0,2.0,2.0,2.0,4.0,2
DUMARA,2.0,0.0,2.0,2.0,2.0,8.0,4
DUMARI HALT,1.25,0.452267,1.0,2.0,2.0,15.0,12
DUMARIYA,1.125,0.353553,1.0,1.65,1.93,9.0,8
DUMDANGI,1.0,0.0,1.0,1.0,1.0,2.0,2
DUMDUM CANTO,1.0,0.193649,1.0,1.0,1.0,161.0,161
DUMETRA,1.0,0.0,1.0,1.0,1.0,2.0,2
DUMKA,71.818182,238.193962,0.0,395.0,711.0,790.0,11
DUMMURIPUT,2.0,0.0,2.0,2.0,2.0,12.0,6
DUMRAON,1.714286,0.45723,2.0,2.0,2.0,72.0,42
DUMRI BIHAR,1.333333,0.516398,1.0,2.0,2.0,8.0,6
DUMRI JUARA,1.0,0.0,1.0,1.0,1.0,12.0,12
DUMRIKHURD,1.833333,0.408248,2.0,2.0,2.0,11.0,6
DUMURDAHA,1.0,0.0,1.0,1.0,1.0,40.0,40
DUNDARA,1.555556,0.527046,2.0,2.0,2.0,14.0,9
DUNDI,1.5,0.522233,1.5,2.0,2.0,18.0,12
DUNDLOD MUKA,1.625,0.517549,2.0,2.0,2.0,13.0,8
DUNGAR ROAD,1.0,0.0,1.0,1.0,1.0,6.0,6
DUNGRI,1.263158,0.452414,1.0,2.0,2.0,24.0,19
DUNGRIPALI,2.0,0.0,2.0,2.0,2.0,12.0,6
